id,label
9780,0
9781,2
9782,5
9783,1
9784,9
9785,7
9786,7
9787,4
9788,5
9789,6
9790,9
9791,3
9792,4
9793,9
9794,1
9795,8
9796,7
9797,5
9798,1
9799,0
9800,1
9801,2
9802,3
9803,7
9804,1
9805,6
9806,7
9807,3
9808,3
9809,0
9810,3
9811,4
9812,0
9813,8
9814,3
9815,5
9816,1
9817,2
9818,4
9819,6
9820,1
9821,3
9822,1
9823,7
9824,5
9825,3
9826,1
9827,5
9828,7
9829,9
9830,7
9831,9
9832,3
9833,7
9834,0
9835,9
9836,4
9837,1
9838,4
9839,9
9840,3
9841,3
9842,4
9843,5
9844,8
9845,0
9846,8
9847,5
9848,4
9849,6
9850,7
9851,7
9852,7
9853,0
9854,7
9855,1
9856,9
9857,4
9858,0
9859,5
9860,7
9861,1
9862,0
9863,3
9864,3
9865,5
9866,3
9867,4
9868,9
9869,0
9870,7
9871,6
9872,3
9873,9
9874,7
9875,0
9876,4
9877,9
9878,5
9879,7
9880,4
9881,8
9882,7
9883,9
9884,7
9885,9
9886,9
9887,5
9888,3
9889,8
9890,4
9891,5
9892,0
9893,1
9894,0
9895,6
9896,5
9897,5
9898,9
9899,6
9900,3
9901,5
9902,5
9903,1
9904,4
9905,0
9906,7
9907,7
9908,0
9909,8
9910,3
9911,5
9912,3
9913,4
9914,0
9915,0
9916,7
9917,6
9918,0
9919,4
9920,1
9921,2
9922,1
9923,2
9924,7
9925,3
9926,6
9927,3
9928,6
9929,9
9930,3
9931,6
9932,2
9933,7
9934,7
9935,3
9936,7
9937,5
9938,1
9939,0
9940,5
9941,6
9942,5
9943,0
9944,5
9945,3
9946,7
9947,7
9948,4
9949,1
9950,3
9951,0
9952,1
9953,0
9954,6
9955,7
9956,0
9957,5
9958,8
9959,1
9960,1
9961,1
9962,7
9963,1
9964,9
9965,8
9966,5
9967,0
9968,0
9969,5
9970,5
9971,2
9972,3
9973,7
9974,0
9975,0
9976,1
9977,0
9978,2
9979,4
9980,3
9981,5
9982,1
9983,9
9984,6
9985,3
9986,3
9987,6
9988,5
9989,3
9990,4
9991,5
9992,3
9993,7
9994,8
9995,6
9996,7
9997,9
9998,4
9999,7
10000,3
10001,3
10002,7
10003,0
10004,6
10005,5
10006,5
10007,3
10008,1
10009,5
10010,1
10011,7
10012,4
10013,4
10014,5
10015,5
10016,5
10017,7
10018,5
10019,0
10020,3
10021,4
10022,5
10023,0
10024,0
10025,9
10026,4
10027,3
10028,1
10029,6
10030,2
10031,4
10032,8
10033,0
10034,9
10035,6
10036,3
10037,4
10038,8
10039,3
10040,0
10041,4
10042,5
10043,3
10044,3
10045,3
10046,7
10047,0
10048,0
10049,4
10050,0
10051,7
10052,4
10053,3
10054,2
10055,4
10056,9
10057,6
10058,3
10059,1
10060,7
10061,7
10062,7
10063,3
10064,7
10065,5
10066,6
10067,4
10068,5
10069,6
10070,4
10071,3
10072,0
10073,3
10074,5
10075,8
10076,8
10077,8
10078,5
10079,8
10080,6
10081,1
10082,2
10083,0
10084,2
10085,2
10086,7
10087,5
10088,9
10089,7
10090,3
10091,8
10092,7
10093,6
10094,4
10095,5
10096,3
10097,4
10098,5
10099,8
10100,5
10101,3
10102,5
10103,1
10104,5
10105,5
10106,7
10107,0
10108,5
10109,4
10110,1
10111,6
10112,1
10113,0
10114,4
10115,0
10116,0
10117,7
10118,1
10119,0
10120,3
10121,9
10122,3
10123,7
10124,7
10125,1
10126,3
10127,1
10128,3
10129,1
10130,3
10131,5
10132,8
10133,7
10134,2
10135,5
10136,1
10137,6
10138,7
10139,4
10140,7
10141,7
10142,1
10143,8
10144,3
10145,0
10146,4
10147,4
10148,4
10149,4
10150,1
10151,0
10152,0
10153,0
10154,4
10155,9
10156,6
10157,2
10158,4
10159,1
10160,0
10161,5
10162,5
10163,7
10164,3
10165,0
10166,2
10167,3
10168,7
10169,3
10170,5
10171,9
10172,5
10173,3
10174,0
10175,1
10176,1
10177,5
10178,0
10179,4
10180,5
10181,3
10182,2
10183,2
10184,5
10185,7
10186,0
10187,9
10188,6
10189,0
10190,0
10191,3
10192,6
10193,5
10194,5
10195,5
10196,0
10197,5
10198,7
10199,4
10200,3
10201,7
10202,5
10203,1
10204,5
10205,5
10206,2
10207,0
10208,0
10209,0
10210,7
10211,4
10212,7
10213,5
10214,2
10215,0
10216,4
10217,0
10218,1
10219,9
10220,9
10221,7
10222,3
10223,8
10224,1
10225,0
10226,0
10227,9
10228,0
10229,5
10230,3
10231,8
10232,7
10233,4
10234,2
10235,1
10236,7
10237,2
10238,4
10239,1
10240,0
10241,8
10242,0
10243,9
10244,5
10245,5
10246,7
10247,5
10248,0
10249,4
10250,7
10251,5
10252,3
10253,1
10254,7
10255,0
10256,7
10257,1
10258,5
10259,3
10260,6
10261,0
10262,1
10263,1
10264,3
10265,3
10266,7
10267,4
10268,9
10269,1
10270,7
10271,0
10272,8
10273,1
10274,8
10275,8
10276,5
10277,1
10278,7
10279,3
10280,0
10281,0
10282,6
10283,1
10284,5
10285,6
10286,5
10287,7
10288,3
10289,4
10290,9
10291,5
10292,6
10293,7
10294,0
10295,9
10296,0
10297,0
10298,1
10299,5
10300,9
10301,8
10302,6
10303,9
10304,8
10305,1
10306,5
10307,9
10308,3
10309,6
10310,5
10311,0
10312,0
10313,3
10314,4
10315,7
10316,9
10317,7
10318,8
10319,9
10320,9
10321,1
10322,3
10323,1
10324,8
10325,1
10326,3
10327,3
10328,9
10329,3
10330,7
10331,7
10332,5
10333,0
10334,7
10335,2
10336,7
10337,1
10338,4
10339,1
10340,1
10341,7
10342,9
10343,3
10344,8
10345,8
10346,0
10347,9
10348,4
10349,2
10350,5
10351,1
10352,6
10353,5
10354,3
10355,3
10356,2
10357,5
10358,5
10359,0
10360,8
10361,3
10362,6
10363,0
10364,0
10365,0
10366,5
10367,2
10368,0
10369,4
10370,0
10371,7
10372,8
10373,0
10374,5
10375,7
10376,7
10377,3
10378,5
10379,9
10380,4
10381,5
10382,4
10383,7
10384,0
10385,0
10386,9
10387,7
10388,1
10389,0
10390,8
10391,2
10392,8
10393,9
10394,8
10395,1
10396,1
10397,1
10398,9
10399,8
10400,5
10401,6
10402,5
10403,7
10404,1
10405,5
10406,3
10407,5
10408,0
10409,7
10410,0
10411,0
10412,0
10413,7
10414,0
10415,3
10416,4
10417,4
10418,7
10419,0
10420,5
10421,8
10422,7
10423,9
10424,0
10425,5
10426,8
10427,3
10428,1
10429,0
10430,5
10431,4
10432,1
10433,3
10434,1
10435,1
10436,5
10437,0
10438,9
10439,7
10440,3
10441,8
10442,6
10443,6
10444,4
10445,4
10446,5
10447,2
10448,3
10449,5
10450,0
10451,7
10452,0
10453,7
10454,3
10455,9
10456,2
10457,4
10458,7
10459,5
10460,4
10461,2
10462,6
10463,6
10464,4
10465,2
10466,7
10467,3
10468,3
10469,1
10470,1
10471,2
10472,2
10473,1
10474,7
10475,5
10476,9
10477,1
10478,5
10479,7
10480,8
10481,3
10482,0
10483,9
10484,5
10485,3
10486,0
10487,5
10488,3
10489,4
10490,7
10491,3
10492,3
10493,3
10494,3
10495,9
10496,0
10497,4
10498,3
10499,4
10500,6
10501,0
10502,4
10503,7
10504,6
10505,5
10506,5
10507,7
10508,7
10509,0
10510,1
10511,1
10512,1
10513,7
10514,1
10515,8
10516,0
10517,3
10518,5
10519,0
10520,0
10521,9
10522,2
10523,3
10524,9
10525,5
10526,8
10527,3
10528,9
10529,0
10530,5
10531,0
10532,5
10533,7
10534,5
10535,5
10536,1
10537,9
10538,5
10539,0
10540,5
10541,1
10542,8
10543,5
10544,8
10545,7
10546,5
10547,3
10548,5
10549,0
10550,6
10551,6
10552,6
10553,0
10554,5
10555,1
10556,8
10557,1
10558,0
10559,5
10560,0
10561,0
10562,3
10563,6
10564,2
10565,4
10566,1
10567,6
10568,3
10569,4
10570,7
10571,2
10572,5
10573,1
10574,2
10575,6
10576,2
10577,1
10578,0
10579,4
10580,4
10581,3
10582,9
10583,5
10584,8
10585,0
10586,0
10587,6
10588,3
10589,3
10590,9
10591,8
10592,6
10593,1
10594,5
10595,7
10596,3
10597,0
10598,3
10599,3
10600,8
10601,1
10602,3
10603,2
10604,9
10605,9
10606,6
10607,3
10608,5
10609,2
10610,1
10611,0
10612,6
10613,3
10614,8
10615,0
10616,0
10617,9
10618,9
10619,7
10620,1
10621,5
10622,1
10623,4
10624,1
10625,1
10626,6
10627,7
10628,2
10629,3
10630,4
10631,0
10632,4
10633,1
10634,7
10635,0
10636,3
10637,7
10638,0
10639,7
10640,6
10641,8
10642,9
10643,2
10644,3
10645,0
10646,7
10647,2
10648,5
10649,8
10650,1
10651,3
10652,9
10653,4
10654,3
10655,5
10656,0
10657,1
10658,3
10659,0
10660,3
10661,5
10662,3
10663,5
10664,4
10665,0
10666,6
10667,8
10668,6
10669,4
10670,0
10671,1
10672,7
10673,4
10674,7
10675,1
10676,7
10677,0
10678,1
10679,7
10680,0
10681,8
10682,4
10683,0
10684,5
10685,4
10686,5
10687,2
10688,8
10689,1
10690,1
10691,5
10692,0
10693,1
10694,9
10695,3
10696,0
10697,7
10698,0
10699,5
10700,5
10701,1
10702,3
10703,2
10704,3
10705,5
10706,9
10707,4
10708,5
10709,8
10710,8
10711,9
10712,5
10713,1
10714,3
10715,2
10716,0
10717,7
10718,8
10719,8
10720,3
10721,4
10722,6
10723,9
10724,1
10725,4
10726,4
10727,5
10728,4
10729,0
10730,5
10731,3
10732,7
10733,5
10734,0
10735,0
10736,9
10737,6
10738,4
10739,2
10740,4
10741,0
10742,8
10743,1
10744,1
10745,7
10746,1
10747,4
10748,0
10749,0
10750,1
10751,7
10752,6
10753,3
10754,3
10755,5
10756,3
10757,1
10758,5
10759,5
10760,8
10761,7
10762,1
10763,5
10764,5
10765,1
10766,5
10767,1
10768,5
10769,5
10770,9
10771,1
10772,0
10773,1
10774,5
10775,5
10776,1
10777,0
10778,5
10779,4
10780,6
10781,5
10782,1
10783,1
10784,4
10785,5
10786,6
10787,6
10788,6
10789,9
10790,4
10791,0
10792,7
10793,3
10794,4
10795,5
10796,5
10797,1
10798,6
10799,1
10800,0
10801,4
10802,7
10803,3
10804,4
10805,7
10806,5
10807,5
10808,7
10809,5
10810,0
10811,8
10812,3
10813,4
10814,2
10815,8
10816,7
10817,5
10818,2
10819,9
10820,5
10821,7
10822,0
10823,9
10824,4
10825,3
10826,0
10827,9
10828,7
10829,6
10830,9
10831,7
10832,0
10833,0
10834,3
10835,4
10836,5
10837,5
10838,9
10839,0
10840,9
10841,7
10842,5
10843,0
10844,1
10845,8
10846,9
10847,8
10848,8
10849,3
10850,7
10851,0
10852,4
10853,0
10854,4
10855,9
10856,5
10857,5
10858,7
10859,5
10860,4
10861,7
10862,1
10863,7
10864,0
10865,5
10866,9
10867,4
10868,7
10869,7
10870,2
10871,9
10872,7
10873,5
10874,7
10875,9
10876,7
10877,7
10878,9
10879,0
10880,5
10881,7
10882,0
10883,7
10884,1
10885,1
10886,1
10887,7
10888,4
10889,7
10890,8
10891,4
10892,9
10893,8
10894,0
10895,3
10896,1
10897,7
10898,2
10899,5
10900,1
10901,0
10902,7
10903,0
10904,4
10905,1
10906,4
10907,3
10908,3
10909,0
10910,2
10911,7
10912,0
10913,1
10914,3
10915,5
10916,7
10917,9
10918,0
10919,4
10920,7
10921,0
10922,9
10923,0
10924,3
10925,0
10926,5
10927,1
10928,9
10929,2
10930,1
10931,5
10932,3
10933,0
10934,3
10935,7
10936,5
10937,0
10938,0
10939,3
10940,7
10941,1
10942,0
10943,1
10944,0
10945,6
10946,5
10947,5
10948,5
10949,0
10950,3
10951,8
10952,5
10953,1
10954,3
10955,9
10956,4
10957,5
10958,5
10959,5
10960,7
10961,7
10962,0
10963,1
10964,3
10965,1
10966,1
10967,4
10968,9
10969,0
10970,7
10971,4
10972,7
10973,8
10974,9
10975,7
10976,1
10977,9
10978,1
10979,5
10980,0
10981,2
10982,0
10983,0
10984,3
10985,3
10986,0
10987,5
10988,9
10989,2
10990,5
10991,4
10992,1
10993,5
10994,3
10995,5
10996,7
10997,9
10998,0
10999,2
11000,3
11001,9
11002,3
11003,5
11004,7
11005,1
11006,3
11007,3
11008,3
11009,3
11010,5
11011,5
11012,9
11013,1
11014,9
11015,0
11016,7
11017,5
11018,3
11019,1
11020,2
11021,9
11022,0
11023,8
11024,7
11025,1
11026,1
11027,5
11028,0
11029,4
11030,0
11031,8
11032,5
11033,3
11034,6
11035,8
11036,1
11037,0
11038,1
11039,8
11040,4
11041,4
11042,1
11043,5
11044,3
11045,9
11046,0
11047,5
11048,7
11049,7
11050,9
11051,6
11052,7
11053,1
11054,8
11055,0
11056,0
11057,9
11058,0
11059,0
11060,0
11061,0
11062,6
11063,3
11064,6
11065,0
11066,2
11067,3
11068,5
11069,7
11070,8
11071,1
11072,0
11073,0
11074,8
11075,8
11076,4
11077,3
11078,3
11079,3
11080,9
11081,7
11082,5
11083,5
11084,0
11085,8
11086,3
11087,1
11088,0
11089,9
11090,5
11091,1
11092,6
11093,7
11094,0
11095,1
11096,5
11097,2
11098,9
11099,0
11100,2
11101,0
11102,3
11103,4
11104,0
11105,8
11106,2
11107,0
11108,6
11109,0
11110,5
11111,5
11112,3
11113,4
11114,3
11115,5
11116,3
11117,3
11118,1
11119,6
11120,8
11121,3
11122,4
11123,9
11124,3
11125,1
11126,0
11127,9
11128,6
11129,7
11130,2
11131,4
11132,5
11133,7
11134,9
11135,5
11136,0
11137,1
11138,2
11139,0
11140,5
11141,5
11142,0
11143,0
11144,8
11145,3
11146,0
11147,5
11148,8
11149,3
11150,2
11151,5
11152,6
11153,5
11154,5
11155,0
11156,4
11157,6
11158,3
11159,1
11160,7
11161,8
11162,2
11163,5
11164,1
11165,6
11166,1
11167,3
11168,0
11169,8
11170,6
11171,4
11172,4
11173,5
11174,6
11175,9
11176,0
11177,5
11178,4
11179,7
11180,3
11181,1
11182,3
11183,7
11184,5
11185,3
11186,6
11187,9
11188,3
11189,8
11190,1
11191,2
11192,4
11193,5
11194,4
11195,1
11196,9
11197,3
11198,3
11199,1
11200,5
11201,2
11202,7
11203,7
11204,4
11205,0
11206,5
11207,6
11208,0
11209,0
11210,1
11211,1
11212,3
11213,4
11214,7
11215,4
11216,5
11217,0
11218,0
11219,3
11220,6
11221,1
11222,0
11223,0
11224,0
11225,2
11226,9
11227,9
11228,1
11229,4
11230,1
11231,8
11232,0
11233,1
11234,5
11235,1
11236,6
11237,5
11238,3
11239,3
11240,5
11241,1
11242,9
11243,7
11244,4
11245,3
11246,8
11247,5
11248,3
11249,1
11250,0
11251,6
11252,1
11253,4
11254,3
11255,3
11256,4
11257,1
11258,7
11259,7
11260,7
11261,7
11262,5
11263,5
11264,7
11265,7
11266,6
11267,0
11268,0
11269,0
11270,0
11271,1
11272,0
11273,5
11274,0
11275,0
11276,0
11277,6
11278,5
11279,9
11280,3
11281,4
11282,2
11283,4
11284,5
11285,3
11286,5
11287,7
11288,0
11289,3
11290,7
11291,9
11292,7
11293,3
11294,9
11295,5
11296,0
11297,3
11298,0
11299,4
11300,4
11301,3
11302,7
11303,9
11304,9
11305,0
11306,0
11307,1
11308,2
11309,4
11310,7
11311,9
11312,3
11313,7
11314,2
11315,7
11316,1
11317,9
11318,0
11319,5
11320,6
11321,5
11322,5
11323,5
11324,0
11325,1
11326,0
11327,5
11328,0
11329,0
11330,9
11331,0
11332,7
11333,4
11334,9
11335,1
11336,5
11337,4
11338,0
11339,7
11340,3
11341,5
11342,4
11343,3
11344,1
11345,1
11346,7
11347,6
11348,4
11349,4
11350,4
11351,0
11352,6
11353,0
11354,4
11355,4
11356,1
11357,8
11358,3
11359,0
11360,0
11361,4
11362,0
11363,1
11364,6
11365,3
11366,7
11367,6
11368,1
11369,0
11370,2
11371,1
11372,0
11373,9
11374,5
11375,7
11376,2
11377,0
11378,1
11379,5
11380,5
11381,9
11382,5
11383,5
11384,5
11385,6
11386,0
11387,8
11388,9
11389,3
11390,4
11391,0
11392,3
11393,7
11394,9
11395,5
11396,0
11397,1
11398,3
11399,2
11400,5
11401,4
11402,4
11403,9
11404,5
11405,5
11406,0
11407,0
11408,7
11409,3
11410,5
11411,8
11412,3
11413,5
11414,1
11415,6
11416,4
11417,4
11418,0
11419,1
11420,2
11421,9
11422,0
11423,7
11424,5
11425,6
11426,3
11427,1
11428,3
11429,1
11430,8
11431,1
11432,0
11433,1
11434,9
11435,0
11436,6
11437,9
11438,7
11439,5
11440,4
11441,0
11442,4
11443,3
11444,9
11445,0
11446,3
11447,2
11448,4
11449,6
11450,4
11451,1
11452,1
11453,0
11454,3
11455,1
11456,0
11457,1
11458,1
11459,4
11460,3
11461,5
11462,9
11463,8
11464,1
11465,4
11466,7
11467,9
11468,8
11469,5
11470,1
11471,9
11472,1
11473,3
11474,7
11475,2
11476,0
11477,9
11478,0
11479,9
11480,3
11481,5
11482,1
11483,4
11484,4
11485,3
11486,3
11487,1
11488,0
11489,3
11490,8
11491,8
11492,6
11493,7
11494,8
11495,5
11496,0
11497,1
11498,9
11499,7
11500,5
11501,1
11502,9
11503,1
11504,1
11505,0
11506,0
11507,3
11508,5
11509,9
11510,9
11511,1
11512,3
11513,0
11514,3
11515,8
11516,3
11517,7
11518,0
11519,4
11520,3
11521,7
11522,1
11523,7
11524,7
11525,1
11526,1
11527,0
11528,0
11529,3
11530,4
11531,7
11532,0
11533,3
11534,3
11535,0
11536,9
11537,0
11538,5
11539,4
11540,4
11541,0
11542,6
11543,6
11544,7
11545,0
11546,7
11547,7
11548,7
11549,0
11550,0
11551,5
11552,8
11553,9
11554,1
11555,5
11556,0
11557,7
11558,0
11559,0
11560,5
11561,1
11562,0
11563,5
11564,2
11565,9
11566,0
11567,5
11568,7
11569,8
11570,4
11571,0
11572,3
11573,1
11574,3
11575,4
11576,9
11577,6
11578,2
11579,2
11580,0
11581,4
11582,1
11583,0
11584,8
11585,0
11586,5
11587,5
11588,1
11589,5
11590,5
11591,1
11592,0
11593,7
11594,5
11595,3
11596,5
11597,4
11598,0
11599,5
11600,1
11601,3
11602,5
11603,5
11604,0
11605,9
11606,1
11607,7
11608,5
11609,0
11610,8
11611,0
11612,3
11613,9
11614,0
11615,3
11616,7
11617,5
11618,3
11619,5
11620,9
11621,0
11622,8
11623,5
11624,0
11625,5
11626,6
11627,8
11628,4
11629,5
11630,2
11631,0
11632,6
11633,7
11634,3
11635,2
11636,8
11637,3
11638,8
11639,9
11640,4
11641,0
11642,1
11643,0
11644,1
11645,4
11646,4
11647,3
11648,0
11649,7
11650,8
11651,9
11652,7
11653,7
11654,2
11655,0
11656,8
11657,1
11658,5
11659,0
11660,0
11661,8
11662,3
11663,1
11664,5
11665,9
11666,3
11667,3
11668,1
11669,1
11670,0
11671,1
11672,1
11673,1
11674,0
11675,1
11676,7
11677,4
11678,5
11679,3
11680,1
11681,5
11682,8
11683,3
11684,0
11685,9
11686,8
11687,0
11688,3
11689,5
11690,9
11691,8
11692,2
11693,5
11694,0
11695,5
11696,9
11697,4
11698,0
11699,9
11700,5
11701,5
11702,1
11703,1
11704,5
11705,9
11706,3
11707,5
11708,6
11709,8
11710,3
11711,6
11712,4
11713,3
11714,0
11715,5
11716,9
11717,1
11718,5
11719,2
11720,0
11721,1
11722,5
11723,6
11724,5
11725,0
11726,2
11727,9
11728,7
11729,2
11730,0
11731,1
11732,8
11733,3
11734,4
11735,1
11736,7
11737,3
11738,8
11739,9
11740,2
11741,9
11742,0
11743,9
11744,5
11745,9
11746,0
11747,5
11748,2
11749,7
11750,0
11751,0
11752,9
11753,6
11754,0
11755,5
11756,3
11757,3
11758,9
11759,3
11760,4
11761,7
11762,4
11763,0
11764,8
11765,0
11766,4
11767,3
11768,5
11769,9
11770,0
11771,0
11772,3
11773,2
11774,5
11775,2
11776,9
11777,1
11778,5
11779,7
11780,5
11781,7
11782,0
11783,8
11784,5
11785,5
11786,1
11787,1
11788,5
11789,5
11790,5
11791,0
11792,8
11793,4
11794,5
11795,7
11796,1
11797,7
11798,6
11799,2
11800,8
11801,7
11802,0
11803,6
11804,0
11805,3
11806,4
11807,5
11808,0
11809,0
11810,4
11811,5
11812,1
11813,0
11814,8
11815,1
11816,6
11817,7
11818,0
11819,9
11820,8
11821,5
11822,0
11823,5
11824,9
11825,5
11826,5
11827,0
11828,0
11829,0
11830,7
11831,7
11832,4
11833,2
11834,5
11835,5
11836,5
11837,3
11838,4
11839,7
11840,1
11841,4
11842,0
11843,9
11844,1
11845,5
11846,8
11847,8
11848,9
11849,2
11850,4
11851,0
11852,5
11853,0
11854,3
11855,4
11856,8
11857,4
11858,4
11859,4
11860,6
11861,4
11862,9
11863,3
11864,5
11865,2
11866,0
11867,4
11868,0
11869,0
11870,0
11871,5
11872,8
11873,8
11874,1
11875,3
11876,0
11877,8
11878,7
11879,5
11880,2
11881,3
11882,0
11883,5
11884,0
11885,0
11886,6
11887,6
11888,1
11889,0
11890,7
11891,5
11892,1
11893,9
11894,9
11895,5
11896,0
11897,4
11898,0
11899,7
11900,0
11901,3
11902,1
11903,1
11904,0
11905,5
11906,8
11907,0
11908,9
11909,3
11910,6
11911,1
11912,1
11913,3
11914,0
11915,3
11916,3
11917,0
11918,5
11919,9
11920,9
11921,0
11922,3
11923,0
11924,2
11925,1
11926,1
11927,0
11928,5
11929,2
11930,0
11931,4
11932,8
11933,0
11934,3
11935,5
11936,9
11937,7
11938,4
11939,3
11940,1
11941,9
11942,7
11943,5
11944,0
11945,4
11946,6
11947,7
11948,2
11949,5
11950,1
11951,5
11952,4
11953,0
11954,3
11955,5
11956,4
11957,2
11958,6
11959,5
11960,7
11961,8
11962,3
11963,5
11964,5
11965,0
11966,7
11967,4
11968,5
11969,6
11970,5
11971,5
11972,0
11973,2
11974,4
11975,9
11976,8
11977,0
11978,1
11979,9
11980,2
11981,9
11982,1
11983,5
11984,0
11985,4
11986,8
11987,5
11988,3
11989,6
11990,1
11991,2
11992,8
11993,7
11994,5
11995,0
11996,7
11997,7
11998,5
11999,5
12000,4
12001,3
12002,5
12003,1
12004,5
12005,0
12006,4
12007,3
12008,1
12009,2
12010,5
12011,7
12012,0
12013,5
12014,3
12015,9
12016,5
12017,3
12018,9
12019,0
12020,0
12021,4
12022,5
12023,0
12024,5
12025,0
12026,9
12027,5
12028,0
12029,5
12030,8
12031,5
12032,1
12033,7
12034,4
12035,0
12036,7
12037,1
12038,3
12039,6
12040,5
12041,0
12042,5
12043,7
12044,0
12045,4
12046,0
12047,0
12048,5
12049,7
12050,0
12051,9
12052,1
12053,3
12054,0
12055,0
12056,4
12057,0
12058,5
12059,9
12060,7
12061,0
12062,9
12063,7
12064,5
12065,5
12066,4
12067,9
12068,1
12069,9
12070,1
12071,3
12072,3
12073,3
12074,4
12075,5
12076,0
12077,5
12078,1
12079,6
12080,5
12081,4
12082,4
12083,0
12084,6
12085,2
12086,3
12087,7
12088,3
12089,7
12090,1
12091,8
12092,7
12093,0
12094,0
12095,7
12096,5
12097,0
12098,4
12099,5
12100,9
12101,9
12102,1
12103,7
12104,2
12105,3
12106,5
12107,1
12108,5
12109,2
12110,9
12111,9
12112,7
12113,5
12114,4
12115,0
12116,0
12117,9
12118,3
12119,7
12120,9
12121,3
12122,5
12123,8
12124,9
12125,1
12126,0
12127,4
12128,0
12129,7
12130,0
12131,9
12132,5
12133,2
12134,5
12135,6
12136,0
12137,9
12138,6
12139,4
12140,0
12141,6
12142,0
12143,5
12144,4
12145,2
12146,4
12147,5
12148,3
12149,0
12150,2
12151,3
12152,9
12153,4
12154,5
12155,7
12156,8
12157,9
12158,7
12159,5
12160,1
12161,4
12162,0
12163,7
12164,2
12165,0
12166,0
12167,5
12168,5
12169,3
12170,3
12171,8
12172,9
12173,7
12174,3
12175,5
12176,2
12177,8
12178,4
12179,1
12180,9
12181,1
12182,5
12183,5
12184,0
12185,1
12186,6
12187,1
12188,3
12189,0
12190,1
12191,8
12192,1
12193,4
12194,7
12195,3
12196,4
12197,4
12198,4
12199,1
12200,4
12201,7
12202,8
12203,7
12204,9
12205,5
12206,4
12207,0
12208,9
12209,8
12210,3
12211,5
12212,3
12213,5
12214,8
12215,3
12216,9
12217,1
12218,0
12219,0
12220,9
12221,1
12222,7
12223,1
12224,4
12225,1
12226,7
12227,8
12228,3
12229,0
12230,1
12231,9
12232,3
12233,3
12234,0
12235,1
12236,4
12237,1
12238,1
12239,5
12240,3
12241,3
12242,1
12243,7
12244,1
12245,5
12246,8
12247,4
12248,5
12249,1
12250,5
12251,3
12252,3
12253,6
12254,5
12255,3
12256,9
12257,4
12258,4
12259,3
12260,1
12261,4
12262,3
12263,7
12264,1
12265,3
12266,5
12267,6
12268,5
12269,7
12270,5
12271,6
12272,3
12273,7
12274,1
12275,0
12276,1
12277,9
12278,1
12279,1
12280,3
12281,6
12282,5
12283,5
12284,5
12285,9
12286,4
12287,6
12288,8
12289,1
12290,3
12291,3
12292,9
12293,9
12294,4
12295,7
12296,0
12297,3
12298,3
12299,5
12300,0
12301,4
12302,4
12303,5
12304,3
12305,0
12306,3
12307,8
12308,4
12309,5
12310,3
12311,3
12312,1
12313,8
12314,2
12315,5
12316,6
12317,9
12318,8
12319,1
12320,6
12321,0
12322,0
12323,5
12324,3
12325,0
12326,0
12327,0
12328,4
12329,4
12330,2
12331,9
12332,9
12333,5
12334,1
12335,9
12336,0
12337,0
12338,4
12339,8
12340,7
12341,6
12342,2
12343,3
12344,7
12345,1
12346,2
12347,0
12348,3
12349,5
12350,9
12351,9
12352,1
12353,2
12354,0
12355,1
12356,2
12357,1
12358,9
12359,3
12360,0
12361,3
12362,6
12363,1
12364,9
12365,0
12366,0
12367,1
12368,3
12369,5
12370,7
12371,9
12372,0
12373,3
12374,4
12375,0
12376,0
12377,5
12378,3
12379,6
12380,3
12381,0
12382,5
12383,5
12384,0
12385,7
12386,8
12387,5
12388,8
12389,5
12390,6
12391,0
12392,7
12393,1
12394,9
12395,5
12396,9
12397,0
12398,0
12399,6
12400,9
12401,6
12402,3
12403,5
12404,3
12405,3
12406,1
12407,1
12408,3
12409,7
12410,0
12411,2
12412,1
12413,0
12414,5
12415,1
12416,8
12417,0
12418,4
12419,3
12420,7
12421,1
12422,5
12423,7
12424,1
12425,8
12426,0
12427,5
12428,1
12429,9
12430,6
12431,2
12432,0
12433,0
12434,0
12435,3
12436,1
12437,1
12438,6
12439,5
12440,0
12441,9
12442,3
12443,7
12444,7
12445,2
12446,5
12447,0
12448,7
12449,8
12450,4
12451,9
12452,7
12453,3
12454,6
12455,9
12456,2
12457,3
12458,5
12459,1
12460,7
12461,5
12462,7
12463,3
12464,4
12465,0
12466,5
12467,2
12468,3
12469,9
12470,0
12471,1
12472,3
12473,4
12474,6
12475,7
12476,0
12477,1
12478,3
12479,9
12480,1
12481,7
12482,0
12483,1
12484,9
12485,6
12486,4
12487,3
12488,8
12489,5
12490,9
12491,1
12492,5
12493,5
12494,8
12495,5
12496,4
12497,9
12498,4
12499,1
12500,3
12501,0
12502,5
12503,3
12504,3
12505,2
12506,3
12507,0
12508,3
12509,9
12510,8
12511,3
12512,6
12513,9
12514,5
12515,1
12516,7
12517,4
12518,8
12519,4
12520,9
12521,6
12522,0
12523,5
12524,0
12525,3
12526,5
12527,0
12528,3
12529,3
12530,6
12531,4
12532,6
12533,6
12534,5
12535,7
12536,2
12537,8
12538,7
12539,1
12540,4
12541,7
12542,2
12543,9
12544,6
12545,5
12546,2
12547,4
12548,7
12549,0
12550,6
12551,2
12552,4
12553,0
12554,6
12555,3
12556,8
12557,1
12558,5
12559,5
12560,0
12561,9
12562,7
12563,2
12564,7
12565,9
12566,5
12567,2
12568,6
12569,0
12570,8
12571,0
12572,3
12573,7
12574,4
12575,5
12576,4
12577,2
12578,0
